update,timesteps,fps,incre_win_rate_mean,eval_win_rate
2815,4505600,82.0,0.4952681388012618,
2820,4513600,82.0,0.532051282051282,
2825,4521600,82.0,0.589171974522293,
2830,4529600,82.0,0.6329113924050633,0.71875
2835,4537600,82.0,0.5559105431309904,
2840,4545600,82.0,0.5664556962025317,
2845,4553600,82.0,0.5335463258785943,
2850,4561600,82.0,0.6031746031746031,
2855,4569600,82.0,0.526984126984127,0.65625
2860,4577600,82.0,0.5301587301587302,
2865,4585600,82.0,0.5488958990536278,
2870,4593600,82.0,0.5822784810126582,
2875,4601600,82.0,0.5220125786163522,
2880,4609600,82.0,0.557632398753894,0.65625
2885,4617600,82.0,0.5632911392405063,
2890,4625600,82.0,0.5454545454545454,
2895,4633600,82.0,0.583596214511041,
2900,4641600,82.0,0.501577287066246,
2905,4649600,82.0,0.53125,0.59375
2910,4657600,82.0,0.5160256410256411,
2915,4665600,82.0,0.5095541401273885,
2920,4673600,82.0,0.5517241379310345,
2925,4681600,82.0,0.5236593059936908,
2930,4689600,82.0,0.5474683544303798,0.65625
2935,4697600,82.0,0.5299684542586751,
2940,4705600,82.0,0.4591194968553459,
2945,4713600,82.0,0.47266881028938906,
2950,4721600,82.0,0.48264984227129337,
2955,4729600,82.0,0.5062111801242236,0.625
2960,4737600,82.0,0.4716981132075472,
2965,4745600,82.0,0.5327102803738317,
2970,4753600,82.0,0.6257861635220126,
2975,4761600,82.0,0.5172413793103449,
2980,4769600,82.0,0.5408805031446541,0.5625
2985,4777600,82.0,0.55625,
2990,4785600,82.0,0.5391849529780565,
2995,4793600,82.0,0.580952380952381,
3000,4801600,82.0,0.5157232704402516,
3005,4809600,82.0,0.4766355140186916,0.5
3010,4817600,82.0,0.5768025078369906,
3015,4825600,82.0,0.5408805031446541,
3020,4833600,82.0,0.5251572327044025,
3025,4841600,82.0,0.5362776025236593,
3030,4849600,82.0,0.5015873015873016,0.6875
3035,4857600,82.0,0.5763239875389408,
3040,4865600,82.0,0.5477707006369427,
3045,4873600,82.0,0.5062893081761006,
3050,4881600,82.0,0.5723270440251572,
